FFT, 1, CONV, 232.577, 297.087, 158.88, 376.343, 114.673, 296.927, 297.3, 322.129, 140.005, 267.203, 269.669, 269.622, 81.7142, 72.917, 73.5795, 72.9487
FFT, 1, OVERHEAD, 21.2987, 336.276, 144.844, 287.832, 158.091, 305.277, 312.863, 313.468, 141.796, 269.142, 274.326, 273.439, 60.6352, 56.932, 55.6045, 55.1255
FFT, 2, TOTAL, 86.6619, 1190.7, 547.01, 1160.45, 493.785, 1078.41, 1074.89, 1094.28, 537.8, 1179.87, 1189.83, 1186.29, 328.095, 292.448, 293.095, 292.624
FFT, 2, CONV, 22.3508, 538.531, 247.412, 447.186, 180.236, 323.505, 417.053, 328.561, 222.177, 421.282, 419.738, 417.725, 128.061, 116.871, 116.653, 116.895
FFT, 2, OVERHEAD, 23.701, 361.599, 154.17, 302.481, 165.684, 317.28, 329.637, 324.166, 149.561, 287.324, 290.618, 289.345, 65.61, 60.6781, 60.3539, 61.0572
FFT, 4, TOTAL, 138.674, 1914.02, 804.973, 1851.34, 727.761, 1700.87, 1749.73, 1750.52, 800.798, 1937.86, 1942.48, 1944.62, 470.325, 422.548, 423.481, 422.969
FFT, 4, CONV, 38.0846, 955.363, 422.291, 851.207, 313.324, 642.973, 556.446, 556.35, 389.371, 723.007, 724.926, 719.663, 214.538, 208.123, 208.06, 208.336
FFT, 4, OVERHEAD, 33.2953, 409.469, 177.435, 341.53, 183.335, 355.387, 357.206, 358.045, 168.065, 322.067, 326.079, 326.015, 76.8708, 71.2011, 71.0129, 71.4923
FFT, 8, TOTAL, 249.232, 3437.98, 1377.27, 3325.34, 1166.9, 3028.82, 3074.54, 3071.74, 1339.82, 3442.05, 3461.23, 3476.51, 760.012, 717.912, 713.595, 712.64
FFT, 8, CONV, 69.1229, 1512.05, 779.997, 1486.96, 578.286, 1037.27, 1131.21, 1129.89, 721.533, 1330.26, 1310.66, 1333.95, 390.951, 387.867, 387.679, 387.589
FFT, 8, OVERHEAD, 55.3494, 494.583, 224.799, 415.692, 226.015, 421.715, 427.844, 425.638, 210.626, 393.682, 396.263, 396.293, 97.9984, 92.5553, 92.1695, 92.6055
FFT, 1, TOTAL, 57.3346, 840.101, 412.674, 792.263, 389.72, 730.663, 743.579, 770.713, 402.764, 797.015, 812.916, 814.229, 247.221, 217.093, 214.408, 215.595
FFT, 1, CONV, 14.5377, 296.114, 158.548, 377.157, 113.576, 297.843, 297.871, 324.697, 138.694, 268.052, 269.764, 270.609, 82.6829, 72.9201, 72.9498, 73.515
FFT, 1, OVERHEAD, 17.8285, 336.68, 145.546, 287.196, 157.19, 305.015, 314.329, 313.822, 140.288, 267.721, 272.897, 273.661, 60.7684, 56.781, 55.7082, 55.9618
FFT, 2, TOTAL, 86.4125, 1193.91, 549.261, 1137.68, 504.086, 1080.56, 1076.85, 1092.35, 540.293, 1188.43, 1189.79, 1199.98, 328.152, 275.73, 276.408, 276.851
FFT, 2, CONV, 22.4082, 540.209, 247.334, 530.76, 180.763, 323.749, 414.751, 326.285, 221.925, 421.073, 417.133, 421.278, 126.776, 118.3, 118.003, 118.159
FFT, 2, OVERHEAD, 23.4967, 360.536, 154.427, 305.23, 165.832, 318.122, 330.325, 324.51, 149.413, 284.988, 290.739, 290.463, 66.1334, 60.3651, 60.4388, 60.4465
FFT, 4, TOTAL, 137.546, 1972.81, 802.426, 1874.98, 730.236, 1696.94, 1751.16, 1749.78, 802.109, 1935.62, 1960.19, 1946.73, 494.773, 437.462, 439.524, 439.477
FFT, 4, CONV, 38.0303, 783.427, 422.59, 767.123, 313.898, 641.799, 557.211, 556.674, 388.989, 725.291, 724.75, 717.18, 211.916, 204.182, 205.35, 204.816
FFT, 4, OVERHEAD, 33.1476, 401.655, 177.32, 338.11, 182.527, 354.884, 357.998, 358.175, 169.185, 321.866, 326.712, 326.232, 76.5131, 71.4452, 70.9465, 71.2519
FFT, 8, TOTAL, 245.739, 3479.01, 1382.46, 3320.06, 1167.68, 3028.23, 3072.4, 3068.18, 1330.89, 3437.46, 3462.38, 3488.98, 763.117, 711.99, 713.388, 714.641
FFT, 8, CONV, 69.6474, 1516.7, 780.899, 1485.91, 577.814, 1036.79, 1129.46, 1128.19, 719.333, 1326.47, 1313.98, 1333.45, 393.844, 387.941, 386.108, 389.064
FFT, 8, OVERHEAD, 52.8672, 494.687, 224.551, 415.618, 225.905, 420.509, 426.384, 425.114, 211.127, 393.399, 396.682, 396.431, 98.3438, 92.58, 92.9585, 92.6015
FFT, 1, TOTAL, 56.7609, 838.138, 415.878, 788.883, 385.678, 731.322, 743.332, 767.749, 394.036, 808.934, 812.469, 847.508, 243.504, 215.369, 214.328, 214.437
FFT, 1, CONV, 14.6964, 296.43, 159.571, 378.216, 113.547, 297.405, 298.931, 323.962, 139.81, 269.807, 270.353, 298.216, 81.7223, 73.0388, 73.0931, 73.4853
FFT, 1, OVERHEAD, 17.9797, 336.924, 145.242, 287.274, 157.872, 304.186, 312.883, 313.239, 141.463, 268.127, 273.26, 274.225, 60.7719, 56.3375, 55.6902, 55.6233
FFT, 2, TOTAL, 85.2444, 1195.57, 552.164, 1158.23, 496.861, 1082.52, 1071.85, 1098.34, 539.853, 1179.12, 1188.91, 1193.32, 323.989, 286.951, 289.308, 286.779
FFT, 2, CONV, 22.4235, 540.35, 248.492, 447.074, 180.015, 324.369, 414.369, 327.108, 222.124, 419.21, 418.89, 420.898, 128.874, 118.094, 118.196, 118.149
FFT, 2, OVERHEAD, 23.1468, 361.543, 153.944, 301.666, 166.417, 318.367, 328.165, 326.113, 149.63, 284.557, 289.997, 291.412, 65.7182, 60.2029, 60.9062, 60.2176
FFT, 4, TOTAL, 136.93, 1936.35, 804.905, 1876.66, 726.582, 1699.46, 1750.5, 1754.45, 798.448, 1937.79, 1981.74, 1948.79, 476.987, 423.269, 427.521, 423.774
